Date,Time,Datetime,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Ozone,WS,WD
1/10/2021,14:00:00,1/10/2021 14:00,120.5,176,7.85,36.55,38.45,13,0.7,NA,0.93,329.52
1/10/2021,15:00:00,1/10/2021 15:00,115.5,172,5.9,37.8,42.97,13.2,0.73,NA,1.05,333.17
1/10/2021,16:00:00,1/10/2021 16:00,103.75,168.5,5.35,40.48,44.25,12,0.5,NA,0.97,327.6
1/10/2021,17:00:00,1/10/2021 17:00,101.75,172.25,7.65,48.1,43.85,10.53,0.88,NA,0.83,338.15
1/10/2021,18:00:00,1/10/2021 18:00,110.75,191,7.45,47.9,43.8,10.8,1,NA,0.9,332.45
1/10/2021,19:00:00,1/10/2021 19:00,128.25,208.25,12.6,53.38,40.3,12.7,1.27,NA,0.75,331.65
1/10/2021,20:00:00,1/10/2021 20:00,154.5,240.5,21.85,59.15,37.73,18.95,1.3,NA,0.43,316.95
1/10/2021,21:00:00,1/10/2021 21:00,181.25,268.5,28.5,58.12,38.52,19.4,1.55,NA,0.32,314.45
1/10/2021,22:00:00,1/10/2021 22:00,200.25,295.25,37.42,56.38,40.77,19.57,1.78,NA,0.3,294.07
1/10/2021,23:00:00,1/10/2021 23:00,214.25,322.5,42.1,52.42,47.18,20.42,1.58,NA,0.28,298.45
1/11/2021,0:00:00,1/11/2021 0:00,196,308.75,31.57,49.85,50.5,19,1.5,NA,0.28,286.3
1/11/2021,1:00:00,1/11/2021 1:00,180.75,291,22.8,46.77,49.72,16.73,1.23,NA,0.3,307.3
1/11/2021,2:00:00,1/11/2021 2:00,168.5,262.75,16.9,43.2,48.58,11.75,1.18,NA,0.3,301.62
1/11/2021,3:00:00,1/11/2021 3:00,158.25,245.75,13.7,38.25,31.3,12,1.25,NA,0.3,296.18
1/11/2021,4:00:00,1/11/2021 4:00,150.5,234.5,12.25,35.53,31.23,12.55,1.15,NA,0.47,324.65
1/11/2021,5:00:00,1/11/2021 5:00,151.25,232,5.75,28.48,34.7,12.2,1.02,NA,0.8,331.88
1/11/2021,6:00:00,1/11/2021 6:00,148.5,209.75,5.12,29.6,36.92,11.82,1.27,NA,1,339.07
1/11/2021,7:00:00,1/11/2021 7:00,142.25,198,5.62,30.32,42.3,12.8,1,NA,0.88,333.25
1/11/2021,8:00:00,1/11/2021 8:00,126.25,169.75,7.22,30.93,43.17,13.6,0.5,NA,0.72,318.4
1/11/2021,9:00:00,1/11/2021 9:00,123.25,163.25,10.2,35.4,41.92,13.65,0.85,NA,1.07,338.68
1/11/2021,10:00:00,1/11/2021 10:00,128,181.5,12.9,37.2,41.17,13.28,0.83,NA,1.07,339.35
1/11/2021,11:00:00,1/11/2021 11:00,118.5,174,12.1,36.1,36.92,12.82,0.75,NA,1.02,328.62
1/11/2021,12:00:00,1/11/2021 12:00,107.5,157.75,9.85,37.98,33.53,13.5,0.53,NA,1.23,336
1/11/2021,13:00:00,1/11/2021 13:00,102.5,161.5,8.55,37.58,34.25,14.48,1.02,NA,1.35,336.1
1/11/2021,14:00:00,1/11/2021 14:00,90.25,156,7.3,41.02,34.88,13.6,1.4,NA,1.28,339.5
1/11/2021,15:00:00,1/11/2021 15:00,86,152.75,5.4,40.35,40.17,13.8,1.4,NA,1.1,339.23
1/11/2021,16:00:00,1/11/2021 16:00,89.5,155.5,6.17,46.25,43.72,12.5,1.82,NA,1.12,337.12
1/11/2021,17:00:00,1/11/2021 17:00,91.75,166.5,5.6,48.47,44.15,12.3,1.45,NA,0.82,326.73
1/11/2021,18:00:00,1/11/2021 18:00,98.75,173.25,17,63.35,44.2,13.27,2.15,NA,0.38,309.33
1/11/2021,19:00:00,1/11/2021 19:00,123.75,203.75,34.15,66.72,42.65,14.05,2.52,NA,0.3,299.75
1/11/2021,20:00:00,1/11/2021 20:00,159,249,30.45,65.65,39.67,18.33,1.45,NA,0.3,299.8
1/11/2021,21:00:00,1/11/2021 21:00,182,268,19.73,58.95,39.23,18.25,1.62,NA,0.25,275.58
1/11/2021,22:00:00,1/11/2021 22:00,177,259.5,15.62,52.85,39.95,17.58,0.78,NA,0.3,291.3
1/11/2021,23:00:00,1/11/2021 23:00,153.5,222.5,16.53,51.05,45.43,17.7,0.5,NA,0.25,289.95
1/12/2021,0:00:00,1/12/2021 0:00,142.5,203.5,28.93,53.7,47.88,16.65,0.5,NA,0.23,260.33
1/12/2021,1:00:00,1/12/2021 1:00,134.5,206,43.53,51.67,46.95,16.57,0.8,NA,0.3,287.62
1/12/2021,2:00:00,1/12/2021 2:00,130.5,207.5,61.25,49.1,45.12,17.42,1.05,NA,0.3,301.65
1/12/2021,3:00:00,1/12/2021 3:00,139.5,203.5,47.4,47.85,30.9,15.15,0.8,NA,0.28,285.05
1/12/2021,4:00:00,1/12/2021 4:00,151,211.5,51.58,45.75,30.25,16.73,0.68,NA,0.23,245.05
1/12/2021,5:00:00,1/12/2021 5:00,163,225.5,71.53,40.5,34,17.92,0.85,NA,0.3,300.82
1/12/2021,6:00:00,1/12/2021 6:00,176.5,241.5,69.12,45.58,36.25,17.55,0.88,NA,0.3,311.7
1/12/2021,7:00:00,1/12/2021 7:00,186.5,258.5,61.05,42.55,41.7,17.4,0.75,NA,0.28,308.55
1/12/2021,8:00:00,1/12/2021 8:00,205.5,276.5,58,44.95,44.73,14.93,1.07,NA,0.3,314.2
1/12/2021,9:00:00,1/12/2021 9:00,237.5,318.5,46.45,43.53,45.27,13.62,1.38,NA,0.35,258.82
1/12/2021,10:00:00,1/12/2021 10:00,254.5,345,38.17,45.7,44.12,12.93,1.35,NA,0.53,346.75
1/12/2021,11:00:00,1/12/2021 11:00,238.5,317.5,28.2,50.27,40.35,12.3,1.35,NA,0.55,330.65
1/12/2021,12:00:00,1/12/2021 12:00,221,292.5,15.88,59.83,36.42,13.25,1.18,NA,0.62,341
1/12/2021,13:00:00,1/12/2021 13:00,199,269.5,6.97,57.6,37.12,13.07,1.23,11.6,0.53,324
1/12/2021,14:00:00,1/12/2021 14:00,173.5,248.5,5.78,56.62,39.9,14.12,1.3,39.4,0.62,324.85
1/12/2021,15:00:00,1/12/2021 15:00,174,253.5,3.2,62.4,34.6,12.5,1.2,53.6,0.45,324
1/12/2021,16:00:00,1/12/2021 16:00,175.5,260.5,5.17,58.3,38.08,15.07,1.48,51.17,0.85,332.23
1/12/2021,17:00:00,1/12/2021 17:00,154,243.5,5.67,66.67,40.12,20.5,1.53,35.95,0.57,325.07
1/12/2021,18:00:00,1/12/2021 18:00,143.5,234,28.93,85.33,41.05,15.05,2.02,11.53,0.25,288.07
1/12/2021,19:00:00,1/12/2021 19:00,178.5,295,95.25,83.07,38.08,18.2,2.52,10.88,0.3,317.88
1/12/2021,20:00:00,1/12/2021 20:00,238,382,105.12,79.17,40.6,24.35,2.45,10.18,0.3,327.73
1/12/2021,21:00:00,1/12/2021 21:00,265.5,417,110.08,73.1,38.05,25.78,1.88,11.53,0.3,329.6
1/12/2021,22:00:00,1/12/2021 22:00,320,497.5,235.28,66.35,42.65,27.28,3.02,17.05,0.3,316.52
1/12/2021,23:00:00,1/12/2021 23:00,377.5,566.5,235.45,65.9,48.92,28.65,3,16.67,0.3,318.4
1/13/2021,0:00:00,1/13/2021 0:00,360,540,234.32,64.05,55.38,27.4,2.7,13.07,0.3,336.42
1/13/2021,1:00:00,1/13/2021 1:00,335.5,512.5,179.93,58.25,56.33,25.73,1.62,15.88,0.3,95.53
1/13/2021,2:00:00,1/13/2021 2:00,286.5,428.5,108.83,49.1,57.22,19.05,1.3,9.6,0.3,175.9
1/13/2021,3:00:00,1/13/2021 3:00,236.5,353.5,82.15,47.5,32.5,15.25,2.95,8.62,0.3,331.58
1/13/2021,4:00:00,1/13/2021 4:00,245.5,364.5,115.92,42.33,37.32,18.3,2.98,9.23,0.3,329.73
1/13/2021,5:00:00,1/13/2021 5:00,269,388,126.58,36.42,39.73,19.68,2.83,10.75,0.3,6.72
1/13/2021,6:00:00,1/13/2021 6:00,261.5,381,88.53,36.2,42.02,22.3,2.62,13.28,0.3,6.45
1/13/2021,7:00:00,1/13/2021 7:00,230,355,104.2,38.5,41.65,20.48,1.85,11.82,0.32,175.68
1/13/2021,8:00:00,1/13/2021 8:00,207.5,336,35.67,45.85,47.52,15.43,1.02,9.95,0.3,258.8
1/13/2021,9:00:00,1/13/2021 9:00,202.5,323,24.47,43.72,46.75,13.82,1.55,11.97,0.35,258.93
1/13/2021,10:00:00,1/13/2021 10:00,226,336.5,29.82,58.7,46.12,13.1,1.6,11.18,0.28,251.38
1/13/2021,11:00:00,1/13/2021 11:00,NA,NA,30.23,67.42,43.58,12.6,1.75,14.7,0.23,307.28
1/13/2021,12:00:00,1/13/2021 12:00,310,418,25.05,80.45,40.33,16.7,1.27,22.38,0.35,335.05
1/13/2021,13:00:00,1/13/2021 13:00,299.5,406,15.45,81.75,40.25,17.1,1.15,36.92,0.55,332.57
1/13/2021,14:00:00,1/13/2021 14:00,270.5,367,6,72.95,39.82,20.6,0.83,62.77,0.7,342.52
1/13/2021,15:00:00,1/13/2021 15:00,220.5,306,3.67,63.27,38.67,21.28,0.7,62.78,0.53,322.57
1/13/2021,16:00:00,1/13/2021 16:00,193,288,4.57,79.72,41.47,18.3,0.88,50.57,0.5,330.55
1/13/2021,17:00:00,1/13/2021 17:00,200.5,315,6.95,89.93,41.3,19.17,0.57,36.15,0.55,338.75
1/13/2021,18:00:00,1/13/2021 18:00,208,335,42.83,103.08,39.42,20.02,0.82,8.05,0.3,334.15
1/13/2021,19:00:00,1/13/2021 19:00,245.5,392,130.47,102.08,43.97,22,2.58,12.35,0.3,321.6
1/13/2021,20:00:00,1/13/2021 20:00,318,499.5,159,94.67,40.1,24.55,3.17,12.45,0.3,320.85
1/13/2021,21:00:00,1/13/2021 21:00,394.5,587.5,184.68,93.5,49.88,26.83,4.25,18.4,0.3,322.8
1/13/2021,22:00:00,1/13/2021 22:00,484,706,229.12,83.62,50.4,30.5,4.85,23.7,0.3,322.77
1/13/2021,23:00:00,1/13/2021 23:00,509,735,175.3,78.3,50.73,28.43,4.35,23.57,0.3,329.45
1/14/2021,0:00:00,1/14/2021 0:00,485,670,234.38,74.42,57.3,28.15,4.62,21.12,0.3,338.15
1/14/2021,1:00:00,1/14/2021 1:00,509.5,745.5,423.53,67.9,63.77,31.35,5.07,23.45,0.3,336.55
1/14/2021,2:00:00,1/14/2021 2:00,533.5,797.5,449.23,62,60.12,32.28,4.6,25.1,0.3,336.48
1/14/2021,3:00:00,1/14/2021 3:00,523.5,747.5,406,56.5,36.05,27.6,4.5,22.55,0.3,336.3
1/14/2021,4:00:00,1/14/2021 4:00,499.5,700.5,371.9,42.55,40.25,29.2,4.43,21.73,0.3,336.6
1/14/2021,5:00:00,1/14/2021 5:00,494,697,422.57,55.73,43.9,29.95,3.95,24.38,0.3,288.57
1/14/2021,6:00:00,1/14/2021 6:00,483.5,682.5,427.25,43.7,42.08,29.48,3.77,21.58,0.3,295.17
1/14/2021,7:00:00,1/14/2021 7:00,460,647,409.12,55.75,53.3,28.1,4.05,17.98,0.3,293.12
1/14/2021,8:00:00,1/14/2021 8:00,464.5,665,245.75,64.4,55.97,23.62,3.47,15.05,0.35,196.32
1/14/2021,9:00:00,1/14/2021 9:00,459,663,168.23,68.1,55.3,21.5,3.2,15.1,0.4,191.25
1/14/2021,10:00:00,1/14/2021 10:00,422.5,627,105.17,79,54.7,18.22,3.15,16.42,0.4,147.82
1/14/2021,11:00:00,1/14/2021 11:00,554,754,77.7,96.7,56.55,13.8,3.92,19.05,0.28,98.53
1/14/2021,12:00:00,1/14/2021 12:00,668.5,853.5,52.85,100.02,51.07,12.98,2.75,19.9,0.35,115.7
1/14/2021,13:00:00,1/14/2021 13:00,597.5,771,34.9,95.85,50.4,18.27,2.38,31.7,0.38,143.23
1/14/2021,14:00:00,1/14/2021 14:00,508,670,16.4,73.82,47.4,29.5,2.08,57.15,0.28,111.02
1/14/2021,15:00:00,1/14/2021 15:00,339.5,467,8.1,55.9,45.58,29.38,1.45,66.85,0.25,80.05
1/14/2021,16:00:00,1/14/2021 16:00,231.5,343.5,4.18,53.15,50.12,31.52,1.72,76.93,0.28,43.88
1/14/2021,17:00:00,1/14/2021 17:00,319,473,3.55,96.62,55.62,27.25,2.27,41.7,0.45,268.52
1/14/2021,18:00:00,1/14/2021 18:00,433.5,617,11.22,116.08,54.35,23.4,2.73,21.15,0.42,265.6
1/14/2021,19:00:00,1/14/2021 19:00,474.5,647.5,19.95,109.72,54.38,21.48,2.62,18.95,0.3,9.32
1/14/2021,20:00:00,1/14/2021 20:00,499,670,35.02,107.62,49.75,18.93,1.7,16.55,0.3,12.27
1/14/2021,21:00:00,1/14/2021 21:00,474,644,101.65,109.7,45.38,20.5,1.88,14.85,0.3,17.67
1/14/2021,22:00:00,1/14/2021 22:00,462.5,630,177.5,99.7,50.1,22.48,2.6,15,0.3,255.33
1/14/2021,23:00:00,1/14/2021 23:00,531,726,318.3,85.5,51.75,25.53,3.92,18.6,0.3,335.05
1/15/2021,0:00:00,1/15/2021 0:00,617.5,882,351.85,80.45,62.28,27.4,5.05,18.7,0.3,328.7
1/15/2021,1:00:00,1/15/2021 1:00,637.5,898.5,263.57,86.9,62.7,24.92,3.95,19.82,0.3,246.15
1/15/2021,2:00:00,1/15/2021 2:00,586.5,802.5,297.05,83.05,60.03,22.77,4.38,22.6,0.3,217.28
1/15/2021,3:00:00,1/15/2021 3:00,605,838,309.7,65.65,39.55,15.65,4.8,17.07,0.3,217.3
1/15/2021,4:00:00,1/15/2021 4:00,648,894,384.55,58.8,50.85,22.62,4.17,15.38,0.3,217.25
1/15/2021,5:00:00,1/15/2021 5:00,595.5,801,293.92,56.33,49.58,21.62,2.95,14.9,0.3,217.2
1/15/2021,6:00:00,1/15/2021 6:00,528.5,702.5,364.55,60.02,52.58,24.6,2.98,14.45,0.3,217.2
1/15/2021,7:00:00,1/15/2021 7:00,533.5,726,391.62,57.58,53.9,21.88,4.2,16.27,0.3,217.2
1/15/2021,8:00:00,1/15/2021 8:00,549.5,744,360.52,65.27,63.55,17.4,4.88,10.5,0.3,214.35
1/15/2021,9:00:00,1/15/2021 9:00,519.5,706.5,190.4,78.78,63.6,16.05,4.05,9.25,0.3,217.25
1/15/2021,10:00:00,1/15/2021 10:00,467,638,110.4,93.65,60.67,12.65,3.7,10,0.32,150.47
1/15/2021,11:00:00,1/15/2021 11:00,478.5,653.5,76.75,112.4,63.67,13.38,4,13.5,0.3,133.43
1/15/2021,12:00:00,1/15/2021 12:00,585,800,43.83,104.35,55.98,18.57,3.83,24.88,0.38,172.15
1/15/2021,13:00:00,1/15/2021 13:00,516.5,697.5,27.62,83.5,53.12,20.32,2.55,48.92,0.3,144.38
1/15/2021,14:00:00,1/15/2021 14:00,432.5,595,16.6,70,52,26.27,1.75,68.75,0.3,144.45
1/15/2021,15:00:00,1/15/2021 15:00,376.5,527,9.02,60.02,50.67,26.05,2.35,82.58,0.3,109.95
1/15/2021,16:00:00,1/15/2021 16:00,322,450,3.58,57.72,53.58,23,2.38,71.68,0.3,137
1/15/2021,17:00:00,1/15/2021 17:00,291,407.5,2.05,65.2,53.42,17.65,2.27,48.43,0.3,113.75
1/15/2021,18:00:00,1/15/2021 18:00,278.5,395.5,7.05,78.03,51.9,15.6,3.15,27.27,0.3,129.05
1/15/2021,19:00:00,1/15/2021 19:00,332,487.5,129.78,96.72,55.47,19.95,4.78,9.07,0.3,128.38
1/15/2021,20:00:00,1/15/2021 20:00,475,683.5,188.3,94.82,54.2,30.58,6.23,12.45,0.3,113.12
1/15/2021,21:00:00,1/15/2021 21:00,620.5,882,343.73,88.05,49.58,37.48,8.38,12.62,0.3,108.03
1/15/2021,22:00:00,1/15/2021 22:00,667,949,357.08,84.07,50.6,39.77,NA,11.98,0.3,109.83
1/15/2021,23:00:00,1/15/2021 23:00,697.5,929,423.6,75.6,55.82,43.5,NA,9.95,0.3,108.07
1/16/2021,0:00:00,1/16/2021 0:00,681.5,891,394.42,70.78,62.85,42,NA,8.33,0.28,262.07
1/16/2021,1:00:00,1/16/2021 1:00,606.5,844,414.85,75.3,64.3,32.33,NA,8.75,0.3,322.25
1/16/2021,2:00:00,1/16/2021 2:00,548,753.5,244.23,76.38,66.15,13.98,NA,8.9,0.3,329.75
1/16/2021,3:00:00,1/16/2021 3:00,491.5,692,190.65,64.05,47.3,8.95,NA,8.03,0.3,336.18
1/16/2021,4:00:00,1/16/2021 4:00,447,600,202.38,43.83,45.53,13.1,NA,5.17,0.3,261.07
1/16/2021,5:00:00,1/16/2021 5:00,369,473,114.5,55.53,46.82,11.05,NA,6.15,0.3,253.58
1/16/2021,6:00:00,1/16/2021 6:00,297,396,96.2,51.28,46.23,10.4,NA,5.88,0.3,309.1
1/16/2021,7:00:00,1/16/2021 7:00,265.5,357.5,102.33,50.75,46.2,15.07,NA,7.6,0.3,318.43
1/16/2021,8:00:00,1/16/2021 8:00,249,335,70.2,57.5,50.82,15.82,NA,6.53,0.28,300.98
1/16/2021,9:00:00,1/16/2021 9:00,253,375,47.5,62.55,52.88,14.12,NA,5.25,0.28,300.67
1/16/2021,10:00:00,1/16/2021 10:00,254,415,47.12,70.25,51.65,14.85,NA,5.57,0.3,328.05
1/16/2021,11:00:00,1/16/2021 11:00,264.5,428.5,39.02,85.47,49.97,13.52,NA,7.85,0.32,258.22
1/16/2021,12:00:00,1/16/2021 12:00,336.5,471,21.85,89.55,43.53,14.55,NA,20.45,0.6,348.52
1/16/2021,13:00:00,1/16/2021 13:00,370.5,459.5,10.85,86.08,42.7,18.23,NA,47.33,0.57,336.77
1/16/2021,14:00:00,1/16/2021 14:00,347.5,424,4.72,90.38,42.75,22.25,NA,70.62,0.43,330.98
1/16/2021,15:00:00,1/16/2021 15:00,344,421,5,87.3,41.8,23.8,NA,74.2,0.4,324.3
1/16/2021,16:00:00,1/16/2021 16:00,313,431,1.2,90.3,51.3,21.2,NA,64.4,0.4,325.9
1/16/2021,17:00:00,1/16/2021 17:00,292.5,414.5,2.58,92.7,51,18.88,NA,55.85,0.38,327.3
1/16/2021,18:00:00,1/16/2021 18:00,261.5,390.5,12.12,100.78,49.88,17.7,NA,18.05,0.3,308.68
1/16/2021,19:00:00,1/16/2021 19:00,226,335,28.18,96.47,45.82,18.48,1.7,10.52,0.3,320.25
1/16/2021,20:00:00,1/16/2021 20:00,205.5,288.5,40.73,80,43.2,17.2,2.67,8.97,0.38,320.98
1/16/2021,21:00:00,1/16/2021 21:00,229,312.5,43.2,72,42.58,18.65,2.7,10.27,0.4,339.57
1/16/2021,22:00:00,1/16/2021 22:00,268,364,54.33,62.83,45.38,21.7,3.4,12.57,0.3,346.38
1/16/2021,23:00:00,1/16/2021 23:00,278,378.5,60.05,57.35,47.08,20.92,3.95,12.35,0.3,94.03
1/17/2021,0:00:00,1/17/2021 0:00,272,371,73.25,52.85,53.85,21.2,2.88,13.25,0.3,179.92
1/17/2021,1:00:00,1/17/2021 1:00,291.5,394,74.62,43.67,56.67,17.38,1.85,11.45,0.38,263.48
1/17/2021,2:00:00,1/17/2021 2:00,249,319.5,35.55,43.62,54.6,11.3,0.6,5.6,0.52,180.65
1/17/2021,3:00:00,1/17/2021 3:00,172,211,17.2,50.3,40.5,8.3,NA,6.4,0.4,263.93
1/17/2021,4:00:00,1/17/2021 4:00,159.5,218.5,12.55,47.17,38.5,10.28,0.2,6.03,0.23,156.6
1/17/2021,5:00:00,1/17/2021 5:00,217,321.5,9.83,44,41.95,12.53,0.1,14.88,0.3,23.43
1/17/2021,6:00:00,1/17/2021 6:00,237.5,350,8,36.83,42.67,12.38,NA,8.85,0.28,81.08
1/17/2021,7:00:00,1/17/2021 7:00,195.5,281.5,6.22,35.92,42.92,13.82,1.7,9,0.3,116.75
1/17/2021,8:00:00,1/17/2021 8:00,186.5,264,6.18,36.48,45.32,19.93,1.9,11.75,0.25,95
1/17/2021,9:00:00,1/17/2021 9:00,203.5,272,8.9,38.75,46.78,19.35,2,12.68,0.3,108.67
1/17/2021,10:00:00,1/17/2021 10:00,228,293.5,8.43,39.85,46.83,18.95,2.53,14.12,0.3,109.43
1/17/2021,11:00:00,1/17/2021 11:00,265.5,334.5,8.57,39.55,47.05,20.62,2.75,19.35,0.62,147.43
1/17/2021,12:00:00,1/17/2021 12:00,268,327.5,6.35,33,40.6,19.75,2.67,21.7,0.8,159.5
1/17/2021,13:00:00,1/17/2021 13:00,255.5,306,7.22,41.53,39.52,20.65,2.6,23.73,0.62,170.08
1/17/2021,14:00:00,1/17/2021 14:00,288.5,349,6.72,39.72,41.78,15.38,1.4,28.62,0.65,163.75
1/17/2021,15:00:00,1/17/2021 15:00,312.5,383,2.85,39.4,41.97,15.05,1.2,36.05,0.45,145.42
1/17/2021,16:00:00,1/17/2021 16:00,321,399.5,2.02,40.78,46.38,15.45,1.18,41.92,0.55,157.43
1/17/2021,17:00:00,1/17/2021 17:00,327,410.5,2.73,46.9,50.6,13.55,1.35,34.67,0.42,155.73
1/17/2021,18:00:00,1/17/2021 18:00,327,416,2.95,49.23,51.17,12.82,1.4,24.23,0.4,133.4
1/17/2021,19:00:00,1/17/2021 19:00,326.5,424,3.88,48.25,50.42,11.6,1.6,18.2,0.38,92.45
1/17/2021,20:00:00,1/17/2021 20:00,311.5,406,2.08,39.67,46.45,11.8,2.05,16.38,0.35,125.83
1/17/2021,21:00:00,1/17/2021 21:00,289.5,375.5,2.85,35.88,42.07,14.55,2.38,18.52,0.38,132.23
1/17/2021,22:00:00,1/17/2021 22:00,269.5,352,3.2,34.45,41.17,14.65,2.28,17.58,0.43,155.55
1/17/2021,23:00:00,1/17/2021 23:00,240,327.5,2.3,31.1,40.83,14.38,1.95,19.82,0.5,152.7
1/18/2021,0:00:00,1/18/2021 0:00,223.5,306.5,1.05,29.33,43.45,12.97,2.3,25.52,0.4,144.27
1/18/2021,1:00:00,1/18/2021 1:00,213.5,288,1.4,26,46.4,11.75,1.75,25.98,0.35,135.03
1/18/2021,2:00:00,1/18/2021 2:00,200.5,269.5,1.6,27.2,49.15,9.6,1.18,20.55,0.35,137.78
1/18/2021,3:00:00,1/18/2021 3:00,195.5,264,1.6,32.4,36.4,12.55,1.5,18.43,0.23,101.02
1/18/2021,4:00:00,1/18/2021 4:00,200.5,266,1.9,28.5,35.42,12.78,1.6,13.88,0.23,66.38
1/18/2021,5:00:00,1/18/2021 5:00,212,286.5,1.95,29.8,35.88,15.78,1.15,14.65,0.3,101.65
1/18/2021,6:00:00,1/18/2021 6:00,216,317,1.25,35.12,37.1,15.2,1.75,13.72,0.3,93.75
1/18/2021,7:00:00,1/18/2021 7:00,213,331.5,4.97,37.48,38.08,16.8,1.7,9.8,0.3,88.27
1/18/2021,8:00:00,1/18/2021 8:00,217,329,5.2,38.65,41.77,18.73,1.95,12.5,0.28,95.6
1/18/2021,9:00:00,1/18/2021 9:00,230.5,343.5,9.3,39.17,44.85,16.18,2.22,11.27,0.38,143.55
1/18/2021,10:00:00,1/18/2021 10:00,233,350.5,7.55,35.03,44.62,16.5,2.83,15.98,0.65,164.43
1/18/2021,11:00:00,1/18/2021 11:00,220.5,319.5,5.9,34.52,44,16.23,3.08,22.02,0.4,135.35
1/18/2021,12:00:00,1/18/2021 12:00,205,287.5,3.58,31.55,41.05,16.2,4.22,32.52,0.5,143.32
1/18/2021,13:00:00,1/18/2021 13:00,190.5,263.5,2.5,34.2,37.78,18.1,2.45,42.42,0.35,126.18
1/18/2021,14:00:00,1/18/2021 14:00,173.5,240.5,2.58,40.72,37.4,19.67,0.53,46.35,0.5,169.23
1/18/2021,15:00:00,1/18/2021 15:00,160,228.5,2.9,38.15,37.65,20.05,0.8,45.58,0.43,151.22
1/18/2021,16:00:00,1/18/2021 16:00,154,221,0.98,36.05,39.08,19.85,1.12,52,0.35,141.95
1/18/2021,17:00:00,1/18/2021 17:00,154.5,220,2.03,45.45,41.9,19.68,1.05,44.92,0.3,112.22
1/18/2021,18:00:00,1/18/2021 18:00,174.5,252.5,12.85,72.78,42.15,21.9,2,18.27,0.3,118.42
1/18/2021,19:00:00,1/18/2021 19:00,259,370.5,42.05,86.1,48.1,22.38,3.45,15.1,0.3,89.12
1/18/2021,20:00:00,1/18/2021 20:00,475.5,633,92.25,87.35,49.88,24.8,5.2,22.12,0.3,77.9
1/18/2021,21:00:00,1/18/2021 21:00,600.5,802.5,138.6,75,47.57,25.98,6.22,22.62,0.3,77.88
1/18/2021,22:00:00,1/18/2021 22:00,590,836.5,407.15,77.6,47.75,32.95,4.01,21.93,0.3,69.75
1/18/2021,23:00:00,1/18/2021 23:00,576,839.5,378.12,78.12,44.92,35,4.53,17.27,0.3,89.65
1/19/2021,0:00:00,1/19/2021 0:00,512.5,767,399.42,84.3,47.55,35.6,8.1,28.1,0.3,320.83
1/19/2021,1:00:00,1/19/2021 1:00,478,692,382.73,68.97,53.88,29.15,5.78,22.3,0.3,314.2
1/19/2021,2:00:00,1/19/2021 2:00,454,622,336.67,53.53,58.7,21.55,3.85,16.3,0.3,310.6
1/19/2021,3:00:00,1/19/2021 3:00,447.5,624,440.95,50.3,41.45,22.7,4.85,17.65,0.3,308.97
1/19/2021,4:00:00,1/19/2021 4:00,447,620,431.12,40.33,43.5,22.4,4.6,13.53,0.3,319.25
1/19/2021,5:00:00,1/19/2021 5:00,404,552.5,332.97,45.95,42.67,20.9,4,12.38,0.3,313.2
1/19/2021,6:00:00,1/19/2021 6:00,375.5,511,307.45,43.38,42.23,20.25,3.2,12.68,0.3,266.2
1/19/2021,7:00:00,1/19/2021 7:00,389.5,524.5,289.07,46,46.05,20.65,3.48,13.25,0.3,299.75
1/19/2021,8:00:00,1/19/2021 8:00,390,539,219.8,51.02,50.77,18.15,3.38,12.38,0.3,307.4
1/19/2021,9:00:00,1/19/2021 9:00,370.5,556,187.53,69.78,53.3,18.03,4.2,10.28,0.28,280.07
1/19/2021,10:00:00,1/19/2021 10:00,365.5,546.5,125.5,77.47,53.17,18.43,2.92,8.65,0.5,334
1/19/2021,11:00:00,1/19/2021 11:00,347,471,87.38,87.8,50.75,17.1,2.5,8.68,0.55,336.48
1/19/2021,12:00:00,1/19/2021 12:00,324.5,430.5,55.75,90.75,48.55,15.05,2.25,12.35,0.55,326.6
1/19/2021,13:00:00,1/19/2021 13:00,288.5,396.5,39.75,79.6,41.97,16.02,1.52,19.52,0.62,317.45
1/19/2021,14:00:00,1/19/2021 14:00,233.5,341,25.98,65.65,41.48,20.15,1,28.73,0.72,330.95
1/19/2021,15:00:00,1/19/2021 15:00,204,306.5,18.85,62.68,40.88,19.08,1.1,33.48,0.62,326.62
1/19/2021,16:00:00,1/19/2021 16:00,199,294.5,14.03,62.45,42.12,17.67,0.68,29.7,0.43,308.18
1/19/2021,17:00:00,1/19/2021 17:00,185.5,276.5,12.55,62.1,48.25,16.8,1.25,19.7,0.33,308.57
1/19/2021,18:00:00,1/19/2021 18:00,177,269.5,13.75,57.35,43.02,15.65,1.43,10,0.23,308.45
1/19/2021,19:00:00,1/19/2021 19:00,174,268,17.15,50.92,42.08,16.25,1.7,7.78,0.3,295.98
1/19/2021,20:00:00,1/19/2021 20:00,170.5,255.5,21.92,45.3,39.95,14.68,2.45,5.25,0.35,295.12
1/19/2021,21:00:00,1/19/2021 21:00,168,242,19.67,44.02,35.15,16.25,1.98,5.85,0.38,292.6
1/19/2021,22:00:00,1/19/2021 22:00,162,229,14.12,38.97,34.95,17,2.15,7.22,0.3,284.57
1/19/2021,23:00:00,1/19/2021 23:00,150,212.5,10.4,35.7,34.8,17.68,2.57,8.47,0.23,286.35
1/20/2021,0:00:00,1/20/2021 0:00,134.5,199,11.8,35.1,36.2,17.02,2.8,8.82,0.28,287.73
